sample_name,ECDF Percentile Count_0,ECDF Percentile Count_1,ECDF Percentile_0,ECDF Percentile_1,ECDF_0,ECDF_1,ECDF_2,ECDF_3,ECDF_4,ECDF_5,ECDF_6,ECDF_7,ECDF_8,ECDF_9,Histogram_0,Histogram_1,Histogram_2,Histogram_3,Histogram_4,Histogram_5,Histogram_6,Histogram_7,Histogram_8,Histogram_9,Interquartile range,Kurtosis,Max,Mean,Mean absolute deviation,Median,Median absolute deviation,Min,Root mean square,Skewness,Standard deviation,Variance
MAC000341-2013-06,298.0,1194.0,0.091,0.276,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,886.0,511.0,58.0,13.0,9.0,0.15400000000000003,17.300092441661246,1.637,0.2040535833891494,0.10665112431355256,0.172,0.07500000000000001,0.0,0.2642749992635833,3.336385991651785,0.16793871007547484,0.02820341034181439
MAC000341-2013-07,298.0,1194.0,0.109,0.272,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,861.0,562.0,52.0,13.0,5.0,0.136,7.378767483508135,0.975,0.20132417950435366,0.0841737969869662,0.179,0.064,0.0,0.23168229944637161,1.9771754499010197,0.11465279160865206,0.013145262623656995
MAC000341-2013-08,298.0,1194.0,0.114,0.286,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,828.0,585.0,57.0,9.0,6.0,0.139,16.057082475738547,1.337,0.21225050234427326,0.09031942949661492,0.186,0.067,0.0,0.25102955584999914,3.0264904791979834,0.13403567497070126,0.01796556216485147
MAC000341-2013-09,298.0,1194.0,0.105,0.294,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,839.0,546.0,66.0,20.0,9.0,0.15700000000000003,16.145667611195776,1.669,0.21437441393168116,0.10676319004203137,0.18,0.074,0.0,0.2702561274264109,3.1432006849869394,0.16456605076068595,0.02708198506296866
MAC000341-2013-10,298.0,1194.0,0.109,0.304,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,768.0,611.0,72.0,19.0,11.0,0.16399999999999998,13.427759143656122,1.477,0.22612190241125255,0.10601317625408864,0.197,0.08100000000000002,0.0,0.2759010965744026,2.881106242420914,0.15808320701729775,0.024990300340873815
MAC000341-2013-11,298.0,1194.0,0.115,0.321,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,677.0,681.0,97.0,15.0,12.0,0.17099999999999999,12.670240081976818,1.501,0.2369430677829873,0.11053629971113241,0.216,0.086,0.0,0.2879229292644981,2.618358944575112,0.1635774918068983,0.026757595825835874
MAC000341-2013-12,298.0,1194.0,0.12,0.316,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,655.0,694.0,96.0,21.0,13.0,0.16799999999999998,19.62667815700352,1.993,0.24626925646349632,0.11035228827692886,0.227,0.08600000000000002,0.0,0.30115430283273137,3.3979505098261398,0.17333599578732958,0.03004536743558514
MAC000341-2014-01,298.0,1194.0,0.116,0.31,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,682.0,685.0,78.0,29.0,7.0,0.16199999999999998,16.530065045354352,1.783,0.23791895492297388,0.10495118120077217,0.222,0.08399999999999999,0.0,0.28573126633971846,3.0080639875999076,0.1582306147762154,0.02503692745245907
MAC000341-2014-02,298.0,1194.0,0.094,0.294,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,827.0,552.0,75.0,19.0,10.0,0.17000000000000004,9.573521149741747,1.454,0.20390154052243806,0.11717185041692668,0.172,0.08399999999999999,0.0,0.2636676689579467,2.2560546903274825,0.16716698665195204,0.027944801426293915
MAC000343-2012-03,298.0,1194.0,0.0,0.149,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1352.0,112.0,26.0,2.0,1.0,0.10900000000000001,8.743666521765888,0.924,0.08858673811118553,0.06973211445777999,0.07,0.059,0.0,0.13199456543644336,2.285029841470082,0.09785169970713721,0.009574955135575755
MAC000343-2012-04,298.0,1194.0,0.04,0.166,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1302.0,154.0,24.0,11.0,2.0,0.10899999999999999,12.991827241525975,0.993,0.11801004688546551,0.07013634424366624,0.093,0.052,0.0,0.15726954562122392,2.806067963481125,0.10395835134320121,0.010807338813996464
MAC000343-2012-05,298.0,1194.0,0.039,0.148,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1346.0,116.0,28.0,3.0,0.0,0.096,9.641622989405223,0.764,0.1072947086403215,0.06068698893564027,0.087,0.04699999999999999,0.0,0.13961088638829203,2.568809470395096,0.08932550081535004,0.007979045095913101
MAC000343-2012-06,298.0,1194.0,0.035,0.137,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1378.0,112.0,3.0,0.0,0.0,0.088,3.2483268324815207,0.509,0.09122036168787677,0.05479287983350748,0.076,0.04,0.0,0.11635787348536483,1.6070862101215992,0.07223572755616929,0.005218000335569115
MAC000343-2012-07,298.0,1194.0,0.038,0.13,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1395.0,91.0,6.0,1.0,0.0,0.07400000000000001,8.553917638063831,0.656,0.08641393168117885,0.05034989719831193,0.056,0.023,0.0,0.11051629430131608,2.3230777231384625,0.06889472924321328,0.004746483717495668
MAC000343-2012-08,298.0,1194.0,0.044,0.148,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1349.0,135.0,5.0,3.0,0.0,0.09100000000000001,22.298264720391195,1.084,0.10280174146014735,0.05595897891881246,0.09,0.045,0.0,0.1302010372994958,3.143763164058421,0.07990063871225137,0.006384112066625722
MAC000343-2012-09,298.0,1194.0,0.041,0.151,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1338.0,139.0,10.0,1.0,2.0,0.09400000000000001,40.585345950545005,1.267,0.10542062953784327,0.06123076334984112,0.092,0.049,0.0,0.14288114386511475,4.573580011048308,0.09644434737219404,0.009301512140048433
MAC000343-2012-10,298.0,1194.0,0.04,0.174,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1266.0,192.0,24.0,4.0,2.0,0.115,32.372926139568605,1.387,0.12771667782987275,0.07302439381099295,0.101,0.057999999999999996,0.0,0.17320539978805546,4.266544049573132,0.11699812271930099,0.013688560719840613
MAC000343-2012-11,298.0,1194.0,0.039,0.177,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1279.0,180.0,31.0,2.0,1.0,0.12000000000000001,7.080501005073289,0.816,0.12013529805760216,0.07158813736261518,0.101,0.059000000000000004,0.0,0.15476039860990554,2.016957567118048,0.0975617298868155,0.009518291138507948
MAC000343-2012-12,298.0,1194.0,0.04,0.183,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1254.0,208.0,28.0,3.0,0.0,0.12100000000000001,4.272381175045397,0.698,0.12472806430006697,0.07454380590108158,0.104,0.06,0.0,0.1589552355610132,1.676357508836456,0.09853769272829335,0.009709676888215557
MAC000343-2013-01,298.0,1194.0,0.04,0.185,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1252.0,201.0,31.0,6.0,0.0,0.12100000000000001,33.08969355328195,1.503,0.1268513060281313,0.0771986949715327,0.102,0.059,0.0,0.17202092724135404,4.002428921440783,0.11618926614766362,0.01349994556793261
MAC000343-2013-02,298.0,1194.0,0.025,0.173,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1298.0,162.0,26.0,4.0,0.0,0.123,18.64220039330869,1.17,0.1125458807099799,0.07471315517343943,0.094,0.062,0.0,0.1555446468797316,2.98946646442235,0.10736648410074426,0.011527561908155369
MAC000343-2013-03,298.0,1194.0,0.04,0.171,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1294.0,169.0,27.0,3.0,0.0,0.107,4.555130186733479,0.638,0.11605425318151373,0.06790924919102272,0.098,0.053000000000000005,0.0,0.14780538108096838,1.751086748666279,0.09153054678614893,0.008377840994971398
MAC000343-2013-04,298.0,1194.0,0.036,0.158,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1339.0,136.0,17.0,0.0,1.0,0.09899999999999999,7.276860481393401,0.855,0.1067193569993302,0.06224711704408471,0.09,0.048999999999999995,0.0,0.1363108519488038,1.9479490678197007,0.08480346219735499,0.007191627200658217
MAC000343-2013-05,298.0,1194.0,0.042,0.156,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1338.0,143.0,8.0,2.0,0.0,0.09299999999999999,26.05730931973556,1.119,0.10812324179504355,0.05894499492833043,0.091,0.045,0.0,0.1380630528561685,3.344278734863142,0.08585319532606647,0.007370771147695722
MAC000343-2013-06,298.0,1194.0,0.027,0.109,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1432.0,56.0,5.0,0.0,0.0,0.066,8.181889800399109,0.548,0.07698124581379774,0.04375592281730909,0.066,0.033,0.0,0.09892249701292051,2.224770298567525,0.06212526223869737,0.003859548208226917
MAC000343-2013-07,298.0,1194.0,0.036,0.121,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1416.0,77.0,0.0,0.0,0.0,0.065,2.883594823012129,0.392,0.08308104487608843,0.044303137346913414,0.068,0.031000000000000007,0.0,0.10154678477261467,1.5157067963328579,0.0583891212466253,0.00340928947995311
MAC000343-2013-08,298.0,1194.0,0.034,0.12,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1411.0,80.0,2.0,0.0,0.0,0.064,5.422136426822709,0.539,0.08155458807769592,0.044862210745479345,0.063,0.028999999999999998,0.0,0.10172656505971268,1.8863120534827849,0.06080413803620027,0.0036971432023252967
MAC000343-2013-09,298.0,1194.0,0.029,0.128,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1383.0,106.0,4.0,0.0,0.0,0.08000000000000002,4.697572889582831,0.588,0.08470462156731413,0.052028926237153154,0.063,0.035,0.0,0.10923736115298549,1.757119998546693,0.06897773667500177,0.004757928156805884
MAC000343-2013-10,298.0,1194.0,0.038,0.134,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1383.0,107.0,2.0,1.0,0.0,0.078,5.233603732097206,0.629,0.09085331547220363,0.05026912732739389,0.072,0.034999999999999996,0.0,0.11300173374127122,1.774747481279819,0.06719424749367614,0.004515066896241402
MAC000343-2013-11,298.0,1194.0,0.035,0.14,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1384.0,98.0,10.0,1.0,0.0,0.08,6.937034649189876,0.649,0.09429269926322839,0.053754810235216895,0.079,0.03899999999999999,0.0,0.1199776798844775,1.9947151780247145,0.07418578392196527,0.005503530536116522
MAC000343-2013-12,298.0,1194.0,0.046,0.15,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1358.0,120.0,13.0,2.0,0.0,0.08500000000000002,7.161937566868211,0.699,0.10543268586738111,0.05628139533944745,0.09,0.040999999999999995,0.0,0.1311648033058254,2.0307278410780585,0.07802662607755122,0.006088154377045996
MAC000343-2014-01,298.0,1194.0,0.043,0.142,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1382.0,96.0,14.0,1.0,0.0,0.07700000000000001,7.959342201666427,0.639,0.10162156731413262,0.052599310288827195,0.087,0.03799999999999999,0.0,0.12616672911866933,2.198757466429281,0.07477366242951389,0.005591100593122897
MAC000343-2014-02,298.0,1194.0,0.022,0.134,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1376.0,102.0,15.0,0.0,0.0,0.095,5.367879890204508,0.554,0.08632016075016748,0.05931972693287587,0.066,0.045,0.0,0.11776460565158478,1.8518861644029845,0.08010825296021956,0.006417332192338527
MAC000345-2012-03,298.0,1194.0,0.0,0.15,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1313.0,95.0,47.0,9.0,11.0,0.138,24.53175474035174,1.699,0.12968854668452778,0.094430477042362,0.106,0.03599999999999999,0.0,0.22657801107332196,4.335546694014362,0.18579148516764019,0.03451847596079746
MAC000345-2012-04,298.0,1194.0,0.08,0.198,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1195.0,169.0,66.0,19.0,14.0,0.07300000000000001,17.247644838777763,1.766,0.18247421299397185,0.11779524272458793,0.123,0.036000000000000004,0.0,0.27676174028721007,3.799691363108973,0.20808705504916858,0.04330022247903571
MAC000345-2012-05,298.0,1194.0,0.082,0.152,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1306.0,93.0,57.0,10.0,9.0,0.05199999999999999,32.57125185087023,1.8380001,0.15939249825853988,0.08509203330873392,0.116,0.02600000000000001,0.0,0.23514168233813093,5.074254217428175,0.17287464322944482,0.02988564227170783
MAC000345-2012-06,298.0,1194.0,0.074,0.145,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1321.0,85.0,53.0,18.0,8.0,0.05500000000000001,18.677651096720833,1.276,0.14576423302076358,0.07488250090536369,0.117,0.02700000000000001,0.0,0.20208304348203113,3.867591012222527,0.13996551301956148,0.01959034483482903
MAC000345-2012-07,298.0,1194.0,0.095,0.177,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1253.0,148.0,46.0,18.0,13.0,0.051000000000000004,32.16816107950053,2.2390001,0.17037441386470195,0.08640078067543604,0.125,0.025999999999999995,0.0,0.2366884491511023,4.775269189760145,0.1642984511850711,0.026993981061813197
MAC000345-2012-08,298.0,1194.0,0.093,0.181,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1268.0,129.0,54.0,19.0,8.0,0.049,22.26184456543313,1.525,0.16618955137307434,0.08356881632588607,0.122,0.023999999999999994,0.0,0.22748412788099373,4.243614029294386,0.15533853820669416,0.024130061452192583
MAC000345-2012-09,298.0,1194.0,0.08,0.18,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1238.0,159.0,56.0,15.0,12.0,0.066,29.69910000798172,1.952,0.16264501004688547,0.09118292240323116,0.12,0.033,0.0,0.23445251812507983,4.589092005446871,0.16886261860470902,0.02851458396203942
MAC000345-2012-10,298.0,1194.0,0.086,0.254,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1114.0,196.0,62.0,57.0,31.0,0.10800000000000001,14.973393573650569,2.3659999,0.21778968519758876,0.15574220844853567,0.124,0.040999999999999995,0.0,0.33254904389857554,3.4112410366764148,0.251309609086863,0.0631565196193919
MAC000345-2012-11,298.0,1194.0,0.071,0.248,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1150.0,154.0,73.0,59.0,29.0,0.113,24.31390962881371,2.925,0.20350234440723375,0.16037937454995382,0.116,0.04400000000000001,0.0,0.33538112778481294,4.0665436436855655,0.2665845019782144,0.07106729669497262
MAC000345-2012-12,298.0,1194.0,0.096,0.377,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,920.0,307.0,125.0,82.0,33.0,0.20800000000000002,6.3102684769436586,1.941,0.2509504352980576,0.1679084290191916,0.153,0.072,0.0,0.34159084773570614,2.227039478388265,0.23175026705597082,0.0537081862805138
MAC000345-2013-01,298.0,1194.0,0.097,0.284,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,935.0,358.0,111.0,54.0,22.0,0.135,15.677861768587757,2.24,0.22666376416610853,0.13131499298202956,0.16,0.063,0.0,0.30287796904377684,3.1209156215746967,0.20089450501726971,0.04035860214613381
MAC000345-2013-02,298.0,1194.0,0.09,0.416,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,968.0,220.0,105.0,42.0,67.0,0.174,7.670521078685265,2.8440001,0.29306363060951107,0.24885076152789823,0.157,0.07100000000000001,0.0,0.4682104505394704,2.5366165203459663,0.3651502901660437,0.13333473440834592
MAC000345-2013-03,298.0,1194.0,0.088,0.214,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1169.0,161.0,104.0,28.0,16.0,0.089,15.872182131259667,1.862,0.190260549296718,0.1145324917611053,0.128,0.03900000000000001,0.0,0.2656468646635215,3.431435291159701,0.18538926637448686,0.03436918008687044
MAC000345-2013-04,298.0,1194.0,0.08,0.17,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1288.0,115.0,53.0,12.0,13.0,0.065,52.61300506948554,2.7249999,0.1613081044206296,0.08609316429194692,0.121,0.034,0.0,0.2409601418524523,5.930681147927718,0.17900135588809712,0.0320414854097772
MAC000345-2013-05,298.0,1194.0,0.111,0.187,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1234.0,148.0,76.0,19.0,3.0,0.05799999999999998,21.582270310544008,1.45,0.18372873409243135,0.08248346447296583,0.144,0.028999999999999998,0.0,0.23653463094305038,4.061751977660343,0.14897108412090482,0.0221923839041577
MAC000345-2013-06,298.0,1194.0,0.11,0.183,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1261.0,145.0,55.0,21.0,4.0,0.061999999999999986,22.804764182536612,1.393,0.17185532484929675,0.07007293872857888,0.146,0.030999999999999986,0.0,0.21647487245255273,4.014468020111836,0.13163251013443325,0.017327117724291675
MAC000345-2013-07,298.0,1194.0,0.125,0.192,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1240.0,153.0,77.0,14.0,6.0,0.045999999999999985,23.647811376612985,1.406,0.1862377762893503,0.06618455673248995,0.156,0.022999999999999993,0.0,0.2223997490084211,4.089433267583213,0.12156125633525929,0.014777139041806617
MAC000345-2013-08,298.0,1194.0,0.101,0.175,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1292.0,110.0,54.0,14.0,15.0,0.06100000000000001,21.60103375098831,1.469,0.16972940381781648,0.07504864620293228,0.143,0.031,0.0,0.2232374257097326,4.142485164002706,0.14500647474218856,0.021026877717156965
MAC000345-2013-09,298.0,1194.0,0.105,0.177,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1277.0,115.0,59.0,20.0,11.0,0.05600000000000001,25.24840907255511,1.745,0.17664300066979238,0.08173489591301045,0.145,0.028999999999999984,0.0,0.2371102821938268,4.317019266757634,0.15817248887340654,0.02501853623640792
MAC000345-2013-10,298.0,1194.0,0.104,0.203,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1185.0,199.0,74.0,19.0,8.0,0.06899999999999999,34.29792815497912,2.2360001,0.18460348298727397,0.08736901621633264,0.142,0.03299999999999999,0.0,0.2417116951158833,4.641710282657982,0.15603236082544217,0.02434609762476098
MAC000345-2013-11,298.0,1194.0,0.101,0.244,0.0006697923643670462,0.0013395847287340924,0.0020093770931011385,0.0026791694574681848,0.003348961821835231,0.004018754186202277,0.004688546550569324,0.0053583389149363695,0.006028131279303416,0.006697923643670462,0.0,0.0,0.0,0.0,0.0,1095.0,242.0,93.0,29.0,21.0,0.103,20.53361332666884,1.8789999,0.2036918953784327,0.11849802653938969,0.145,0.04300000000000001,0.0,0.28466191906653826,3.784525709357329,0.19885175363517915,0.03954201992378599
