sample_name,Absolute energy,Area under the curve,Autocorrelation,Centroid,Entropy,Mean absolute diff,Mean diff,Median absolute diff,Median diff,Negative turning points,Neighbourhood peaks,Peak to peak distance,Positive turning points,Signal distance,Slope,Sum absolute diff,Total energy,Zero crossing rate
MAC000011-2013-06,193.70689355300001,4.021375002000001,193.70689355300001,7.1798077840194585,0.8116820539991875,0.11670080348058902,-0.0002483266398929047,0.04000000000000001,0.0,425.0,62.0,1.988,426.0,1525.0362078750625,-2.9800345325644852e-05,174.3510004,12.965655525635878,5.0
MAC000011-2013-07,110.0339822084,3.304220000999999,110.03398220840002,7.413783424090673,0.7828041088736264,0.08199062931726908,-0.00022891566265060244,0.03,0.0,414.0,69.0,1.268,415.0,1511.133284911984,8.576940015171187e-06,122.49400020000002,7.365059050093708,4.0
MAC000011-2013-08,110.61789920380002,3.3254400010000005,110.61789920380001,7.3715945296751375,0.7879857270832904,0.07855287831325301,2.8112449799197964e-05,0.03,-0.001999999999999974,418.0,68.0,1.142,420.0,1509.488430930463,-5.355649224336374e-06,117.3580002,7.404143186331996,4.0
MAC000011-2013-09,128.93462446420006,3.326029997999999,128.93462446420006,8.04302903364972,0.7797090178367233,0.08493708125836681,-8.29986613119138e-05,0.032,-0.0010000000000000009,409.0,65.0,1.4349999,411.0,1512.1903506167787,1.0177964071333618e-05,126.89599940000001,8.630162280066939,5.0
MAC000011-2013-10,152.63455779360004,3.7552399989999987,152.63455779360004,7.46167323319945,0.8068798427769807,0.08824096358768409,2.4096385542168697e-05,0.038999999999999986,-0.0030000000000000027,433.0,63.0,1.507,436.0,1510.681729377517,2.9099174211915856e-06,131.83199960000002,10.216503199036147,4.0
MAC000011-2013-11,165.29295342900002,3.876430002000001,165.29295342900002,7.575747901731239,0.8090317524391757,0.08974431057563588,-9.103078982597005e-05,0.03899999999999998,0.0,406.0,65.0,1.61,412.0,1512.2276057515705,-1.8802259559224798e-05,134.078,11.063785370080323,5.0
MAC000011-2013-12,198.86049336240006,4.351375001000003,198.86049336240006,7.4133336475207265,0.8222976962751916,0.09790562289156625,0.00019344042838018852,0.037000000000000005,-0.0010000000000000009,434.0,63.0,1.557,438.0,1516.5978417763095,1.0576137954066407e-05,146.27100059999998,13.310608658795186,6.0
MAC000011-2014-01,199.64141481700005,4.368874999500003,199.64141481700003,7.328642770721694,0.8197030603977584,0.10564725575635878,-0.0006633198795180723,0.04200000000000001,-0.0020000000000000018,441.0,61.0,1.604,443.0,1518.4925213522195,-1.0806062899856652e-05,157.8370001,13.362879171151276,4.0
MAC000011-2014-02,147.52750243920005,3.4189150020000003,147.52750243920005,6.436431045097093,0.7554561270999188,0.08291365488621151,-6.76037483266402e-05,0.028999999999999998,0.0,363.0,58.0,1.878,368.0,1512.8470535707906,-0.0001349907811598011,123.8730004,9.874665491244983,5.0
MAC000012-2012-10,2.86787,0.38354999999999995,2.86787,6.635230362603604,0.4029009989397944,0.019424364123159305,3.078982597054873e-05,0.013,0.0,9.0,39.0,0.471,242.0,1494.8477087213635,-1.4339259278093953e-06,29.020000000000003,0.1919591700133869,473.0
MAC000012-2012-11,39.802824,1.4130599999999998,39.802824,6.631946642027208,0.6330492041774782,0.04719678714859438,-6.316529925912871e-19,0.024499999999999997,0.0,167.0,48.0,1.033,287.0,1499.8536262415028,-4.4085992890417815e-05,70.512,2.664178313253012,200.0
MAC000012-2012-12,4.295868,0.34779999999999994,4.2958680000000005,2.8726439639206798,0.37927497737693494,0.020061579651941098,2.7402593060945546e-19,0.015,0.0,1.0,34.0,1.03,255.0,1495.0436704364392,-4.648156412246004e-06,29.972,0.2875413654618474,522.0
MAC000012-2013-01,13.281581000000001,0.5777850000000002,13.281581000000001,11.128152218474591,0.4610560794174714,0.030434404283801876,2.4765729585007064e-05,0.017,0.0,45.0,33.0,1.122,273.0,1497.9636995999413,3.816359279336511e-05,45.469,0.8889947121820617,439.0
MAC000012-2013-02,1.865092,0.279575,1.865092,6.737112539220586,0.3452908065383694,0.017423694779116466,-3.5475234270415006e-05,0.011,0.0,1.0,31.0,0.532,238.0,1494.556746151186,-8.915924100960923e-06,26.031,0.1248388219544846,483.0
MAC000012-2013-03,15.16809179820001,0.7434599989999987,15.168091798200008,12.31954696805166,0.5195926215671832,0.0323239623828648,2.4096385542168697e-05,0.02,0.0,81.0,43.0,1.0089999,288.0,1496.737841057754,8.301152655082265e-05,48.291999800000006,1.0152671886345388,379.0
MAC000012-2013-04,21.474707,1.010905000000001,21.474707000000002,3.8413049165234243,0.58704456875611,0.03735676037483267,-8.701472556894418e-06,0.020999999999999998,-0.0009999999999999992,122.0,51.0,0.915,270.0,1497.852791579954,-9.056854104307345e-05,55.81100000000001,1.43739672021419,233.0
MAC000012-2013-05,1.775211,0.38341000000000003,1.7752110000000005,6.941921810984721,0.4071484964881833,0.01691298527443106,-5.354752342704141e-06,0.0115,0.0,2.0,49.0,0.057,233.0,1494.420440602788,-6.325407149676091e-06,25.268,0.11882269076305221,468.0
MAC000012-2013-06,1.5279239999999998,0.3347200000000004,1.5279240000000003,7.439588866985532,0.3846092970134492,0.017340026773761712,3.018929744002476e-20,0.011999999999999999,0.0,1.0,34.0,0.056,238.0,1494.44304297706,-8.540520172726809e-07,25.906,0.10227068273092368,486.0
MAC000012-2013-07,2.207106,0.46165500000000026,2.2071060000000005,7.846957427509145,0.4102966191554051,0.014419678714859437,-1.4056224899598504e-05,0.0040000000000000036,-0.0010000000000000009,25.0,39.0,0.1,211.0,1494.3588247388443,5.437643119829658e-06,21.543,0.14773132530120484,389.0
MAC000012-2013-08,1.994622,0.42061000000000015,1.9946220000000006,7.309414921724519,0.410883996813099,0.016085676037483267,-3.614457831325296e-05,0.007,-0.0010000000000000009,2.0,44.0,0.057,218.0,1494.4064808126,-2.1375111089467536e-06,24.032,0.13350883534136546,441.0
MAC000012-2013-09,23.373838999999997,0.853429999999999,23.373838999999997,11.083702944133398,0.5270277656045114,0.03506291834002677,1.0682366786470298e-19,0.015999999999999976,0.0,77.0,50.0,1.041,252.0,1499.1694559354573,6.705189294010053e-05,52.38399999999999,1.5645139892904951,326.0
MAC000012-2013-10,10.679022000000002,0.7006700000000003,10.679022,4.621730868238682,0.49799476690280114,0.020413654618473893,-3.748326639892917e-05,0.010000000000000002,-0.0014999999999999979,34.0,42.0,0.753,227.0,1495.1795074134393,-4.734563600924188e-05,30.497999999999998,0.7147939759036146,380.0
MAC000012-2013-11,60.282612773200015,1.929009999000002,60.282612773200015,6.8679963943008495,0.7242960122588419,0.06622757684069612,-1.8578029193861387e-20,0.03,-0.002,251.0,56.0,1.345,296.0,1505.0384933468217,-8.996503074160588e-06,98.9439998,4.034980774645248,46.0
MAC000012-2013-12,2.414273,0.38389499999999993,2.414273,5.312548908097799,0.40595191509876055,0.018325970548862116,-1.004016064257037e-05,0.011999999999999997,0.0,5.0,49.0,0.389,241.0,1494.519345641282,-6.7897796181776145e-06,27.379,0.1615979250334672,475.0
MAC000012-2014-01,2.183612,0.3456649999999995,2.183612,8.148887567937894,0.38795757511038004,0.018470548862115126,2.2088353413654593e-05,0.0125,0.0,2.0,56.0,0.671,239.0,1494.6857102691429,5.460577487816865e-07,27.595,0.14615876840696118,490.0
MAC000012-2014-02,1.364438,0.29650000000000015,1.3644380000000003,6.692611265590668,0.3489748922556875,0.014925033467202142,-3.4805890227576995e-05,0.005999999999999998,0.0,0.0,52.0,0.056,201.0,1494.379994547855,-8.80570194501111e-06,22.298000000000002,0.09132784471218207,415.0
MAC000013-2012-06,8.012496,0.5738600000000001,8.012496,12.587191692825805,0.29064430528328083,0.00943239625167336,9.289014596930694e-21,0.0,0.0,125.0,18.0,0.316,124.0,1494.3896426680037,0.00010096784397619454,14.092,0.5363116465863454,4.0
MAC000013-2012-07,29.115298,1.9648299999999996,29.115298,7.6950992000837495,0.6949594637842641,0.027005354752342708,-7.228915662650605e-05,0.022000000000000006,-0.0010000000000000009,358.0,62.0,0.378,356.0,1495.0394484701692,7.465639568988929e-06,40.346000000000004,1.9488151271753682,12.0
MAC000013-2012-08,23.291455,1.7360799999999998,23.291455,7.274517014931013,0.6860014966419686,0.02670147255689424,-2.945113788487285e-05,0.021999999999999992,-0.0010000000000000009,345.0,59.0,0.326,346.0,1494.950690864963,-5.5724372998584985e-06,39.891999999999996,1.5589996653279785,4.0
MAC000013-2012-09,24.683692,1.7289499999999993,24.683692,7.474302217431656,0.6928021979190322,0.028345381526104416,-0.00010575635876840684,0.022000000000000006,0.0,324.0,54.0,0.352,331.0,1495.1553659473225,-7.911204131892489e-06,42.348,1.652188219544846,5.0
MAC000013-2012-10,29.569984,1.88704,29.569984000000005,8.074004637608192,0.7110483992957148,0.029935742971887554,1.2048192771084413e-05,0.023999999999999994,-0.0010000000000000009,319.0,58.0,0.504,329.0,1495.2332978871077,1.4575408568259796e-05,44.724000000000004,1.979249263721553,4.0
MAC000013-2012-11,30.860839000000002,1.944315,30.860839000000002,7.084628484014968,0.7028991749988093,0.02687215528781794,-7.161981258366841e-05,0.021999999999999992,0.0,303.0,55.0,0.402,311.0,1495.0246345067417,-2.002292072085317e-05,40.147000000000006,2.0656518741633203,5.0
MAC000013-2012-12,39.112809,2.177575,39.112808999999984,8.338008084768344,0.7276737695247351,0.03086144578313253,5.9571619812583476e-05,0.024999999999999994,-0.001999999999999993,338.0,58.0,0.505,344.0,1495.2809634149705,2.6418987702998393e-05,46.107,2.6179925702811246,4.0
MAC000013-2013-01,32.504846,2.0417849999999995,32.504846,7.479533846737806,0.7142357719860883,0.026532128514056227,-0.00013855421686746996,0.02099999999999999,-0.0010000000000000009,316.0,60.0,0.349,329.0,1495.017199591745,5.516430179789496e-06,39.639,2.1756925033467205,4.0
MAC000013-2013-02,25.542918,1.6895399999999996,25.542918,6.423699785200736,0.6896519201769468,0.025319946452476576,-6.157965194109765e-05,0.018999999999999993,0.0,310.0,49.0,0.333,317.0,1495.023709341769,-5.4138572425017464e-05,37.828,1.7097,5.0
MAC000013-2013-03,26.444167,1.7991300000000003,26.444167000000004,7.30506753001522,0.7054708736338718,0.02643908969210174,-1.7402945113788233e-05,0.021,-0.0020000000000000018,314.0,53.0,0.363,329.0,1494.9447849081234,-3.6871324117495235e-06,39.5,1.7700245649263722,4.0
MAC000013-2013-04,20.40943,1.5707199999999997,20.40943,7.205534702341026,0.6874733069218826,0.026563587684069613,-2.4096385542168697e-05,0.02099999999999999,-0.0010000000000000009,319.0,63.0,0.391,326.0,1495.0551478261812,-1.6948806798743564e-05,39.686,1.3660930388219545,5.0
MAC000013-2013-05,18.890626,1.511285,18.890626,7.027271173014595,0.6953979509294489,0.027592369477911646,-7.831325301204813e-05,0.021999999999999992,-0.001999999999999995,321.0,59.0,0.284,329.0,1495.0529604311218,-1.641875570171871e-05,41.223,1.2644327978580991,4.0
MAC000013-2013-06,11.635045999999999,1.1605400000000006,11.635046,7.137536274459079,0.6584886379312092,0.03108567603748327,-3.7483266398929e-05,0.025999999999999995,0.0,414.0,68.0,0.279,421.0,1495.2420532406331,-1.133700469971382e-05,46.44200000000001,0.7787848728246318,5.0
MAC000013-2013-07,13.732422000000001,1.2947549999999994,13.732422,7.536369657879722,0.6722247273813544,0.03316265060240964,3.14591700133871e-05,0.027999999999999997,0.0,421.0,72.0,0.305,426.0,1495.3688050595365,2.0308695300221716e-06,49.545,0.9191714859437752,6.0
MAC000013-2013-08,13.643939,1.2725099999999998,13.643938999999998,7.762933284149101,0.6712504674837784,0.03395046854082999,1.3386880856760456e-05,0.028999999999999998,-0.0010000000000000009,427.0,60.0,0.325,433.0,1495.4108022014866,6.937484705333543e-06,50.72200000000001,0.9132489290495315,4.0
MAC000013-2013-09,11.388318000000002,1.1317649999999995,11.388317999999998,7.223234168557639,0.6612968415863666,0.03167001338688086,-2.3427041499330534e-05,0.02600000000000001,0.0,404.0,63.0,0.316,418.0,1495.320012985438,-1.1035166006971392e-05,47.315,0.7622702811244981,5.0
MAC000013-2013-10,14.196717,1.25203,14.196717,7.370301578174728,0.6805075123965318,0.03198393574297189,5.0870147255689426e-05,0.025999999999999995,-0.0009999999999999974,404.0,60.0,0.388,419.0,1495.3778576284571,-1.3177026242074291e-06,47.784000000000006,0.9502487951807229,4.0
MAC000013-2013-11,16.343795999999998,1.3052300000000003,16.343795999999998,7.056942078205088,0.6891120814397111,0.02928781793842035,-3.346720214190092e-05,0.023999999999999994,0.0,392.0,58.0,0.429,404.0,1495.1595293523574,-1.1804113777737161e-05,43.756,1.0939622489959837,5.0
MAC000013-2013-12,26.845953,1.67685,26.845952999999994,8.797261315699986,0.7250949818803764,0.03233734939759036,2.5435073627844754e-05,0.027000000000000003,0.0,376.0,59.0,0.432,394.0,1495.382473369924,4.101122534241194e-05,48.312,1.796917871485944,4.0
MAC000013-2014-01,23.496107000000002,1.6152600000000006,23.496106999999995,6.680765259112924,0.7164989472641677,0.03094243641231593,2.008032128514071e-05,0.026999999999999996,-0.0010000000000000009,376.0,47.0,0.384,396.0,1495.2740443559755,-1.691890520966413e-05,46.228,1.5726979250334674,4.0
MAC000013-2014-02,14.092194,1.2451599999999992,14.092194,7.0967940655656605,0.6180104124813655,0.023780455153949134,-7.228915662650579e-05,0.01899999999999999,0.0,322.0,45.0,0.352,359.0,1494.882117143271,-2.5614532244119657e-05,35.528000000000006,0.943252610441767,5.0
MAC000016-2011-12,26.242651000000002,1.49093,26.242651,8.96868854369934,0.6303624078143149,0.031257028112449806,3.2128514056224706e-05,0.01899999999999999,0.0,358.0,48.0,0.717,378.0,1496.829801297134,7.614026653714816e-05,46.69800000000001,1.7565362115127177,5.0
MAC000016-2012-01,31.368106,1.69395,31.36810599999999,6.890339514601233,0.6981191985807764,0.0363908969210174,2.6773761713523933e-06,0.020000000000000004,0.0,409.0,56.0,0.873,437.0,1497.834705585377,-3.2366466204632124e-05,54.367999999999995,2.0996054886211515,4.0
MAC000016-2012-02,3.202203000000001,0.45881000000000005,3.2022030000000004,4.172636041500178,0.48555693677259415,0.012579651941097725,-1.8741633199464523e-05,0.005999999999999998,0.0,261.0,46.0,0.503,342.0,1494.5682180584613,-2.8720127949783184e-05,18.794,0.21433755020080328,5.0
MAC000016-2012-03,1.9055600000000001,0.3119800000000002,1.9055599999999995,4.60698185310355,0.4681199840964732,0.013190093708165996,-1.2048192771084242e-05,0.008,0.0,294.0,43.0,0.332,375.0,1494.4033231397675,-1.2347481604561085e-05,19.706,0.1275475234270415,4.0
MAC000016-2012-04,1.3999770000000002,0.2254150000000001,1.3999770000000016,4.859220351477202,0.40102897979283264,0.013319277108433735,-7.362784471218106e-06,0.008499999999999999,0.0,293.0,47.0,0.752,403.0,1494.8826412527635,-4.462670311744357e-06,19.899,0.09370662650602411,5.0
MAC000016-2012-05,0.517611,0.20339999999999997,0.5176110000000002,7.675556064303115,0.44579573076408896,0.015271753681392235,1.3386880856760596e-06,0.015000000000000001,0.0,348.0,37.0,0.106,470.0,1494.2726955286562,5.445996602438254e-07,22.816,0.034645983935742974,408.0
MAC000016-2012-06,1.7194079999999998,0.21849500000000105,1.7194079999999998,9.716646991290029,0.419791366734566,0.016383534136546186,-6.02409638554214e-06,0.014000000000000002,0.0,354.0,37.0,0.542,442.0,1494.6702151079162,5.730898483494446e-07,24.477,0.1150875502008032,501.0
MAC000016-2012-07,0.07185699999999999,0.06623499999999999,0.07185700000000003,7.495815995658045,0.23979018715257952,0.0012684069611780457,-3.346720214190095e-06,0.0,0.0,185.0,5.0,0.02,222.0,1494.0049974281667,1.2363585222796735e-07,1.8950000000000002,0.0048097054886211505,90.0
MAC000016-2012-08,0.042696,0.04743999999999998,0.04269599999999999,7.577573543189058,0.18536604063845996,0.0012757697456492639,-2.677376171352084e-06,0.0,0.0,183.0,6.0,0.02,208.0,1494.0053619208893,1.5517509739923828e-07,1.9060000000000001,0.0028578313253012047,96.0
MAC000016-2012-09,0.089991,0.06764500000000004,0.08999099999999999,10.353629696302963,0.23405702035897405,0.00128714859437751,-6.024096385542174e-06,0.0,0.0,179.0,8.0,0.053,168.0,1494.007038743432,4.032649116308564e-06,1.923,0.006023493975903614,83.0
MAC000016-2012-10,0.08741399999999999,0.049964999999999996,0.08741399999999999,7.457202393209326,0.18744692111166705,0.0013995983935742972,4.685408299866118e-06,0.0,0.0,79.0,17.0,0.163,148.0,1494.0207225073418,2.72666147931916e-07,2.091,0.005851004016064257,106.0
MAC000016-2012-11,0.086537,0.072275,0.08653700000000003,6.7657861955001914,0.24569856976854507,0.0011358768406961178,-2.0080321285140674e-06,0.0,0.0,112.0,9.0,0.047,155.0,1494.0053620826236,-1.2925308444983063e-06,1.697,0.005792302543507363,91.0
MAC000016-2012-12,0.535394,0.211295,0.535394,9.08899283518306,0.4413893882469427,0.00755756358768407,1.941097724230252e-05,0.005999999999999999,0.0,385.0,30.0,0.083,427.0,1494.0859434148033,8.025646125359557e-06,11.291,0.035836278447121825,274.0
MAC000016-2013-01,1.252807,0.22012499999999985,1.252807,4.816449676606212,0.33517326944553955,0.0034022757697456493,-1.6733601070950456e-05,0.0,0.0,189.0,22.0,0.233,192.0,1494.133341435854,-2.711508850848821e-05,5.083,0.08385589022757697,1.0
MAC000018-2011-12,114.41446200200004,2.932864999999999,114.41446200200005,8.007128275955164,0.6383044285602771,0.05247456492637215,0.00010374832663989262,0.0050000000000000044,0.0,263.0,40.0,1.846,278.0,1504.9962402425967,0.000107865022742949,78.39699999999999,7.658263855555559,5.0
MAC000018-2012-01,182.3156442344,4.405785000999998,182.3156442344,7.316394597605793,0.8004871050511814,0.0744839358768407,8.36680053547529e-05,0.030999999999999972,-0.0010000000000000009,376.0,56.0,1.704,384.0,1509.3394342658416,-8.324065730128565e-06,111.27900020000001,12.203189038447123,4.0
MAC000018-2012-02,280.04765596360005,5.1648249999999996,280.04765596360005,6.680773143179468,0.8108877989355668,0.0940368139223561,-0.00012248995983935753,0.03649999999999998,0.0,337.0,45.0,1.75,342.0,1516.3600290148477,-0.00011996014438344653,140.491,18.744823022998666,5.0
MAC000018-2012-03,139.3592772492,3.6821250009999984,139.3592772492,8.552128271327023,0.7315198162761065,0.06232864805890228,6.693440428381122e-07,0.017000000000000015,0.0,342.0,55.0,1.414,363.0,1505.7956474625078,6.167815092933025e-05,93.1190002,9.327930204096386,4.0
MAC000018-2012-04,83.67101959840002,2.8309899989999994,83.6710195984,6.669009744620901,0.6815936441612925,0.0424631859437751,-8.969210174029432e-05,0.009999999999999988,0.0,330.0,60.0,2.0079999,340.0,1500.8731244088767,-4.936089748150769e-05,63.4399998,5.600469852637217,5.0
MAC000018-2012-05,59.96012231040003,2.513760000999999,59.96012231040001,6.829369039345213,0.65127794501257,0.03414725582329317,-7.898259705488621e-05,0.0050000000000000044,0.0,306.0,61.0,1.3660001,348.0,1499.2057315144662,-1.755690189585257e-05,51.01600019999999,4.013395067630524,4.0
MAC000018-2012-06,102.44216405660003,3.1381950000000005,102.4421640566,8.241190660494896,0.7049415194938033,0.0489698796519411,-0.00010776439089692002,0.009000000000000008,0.0,297.0,59.0,1.825,319.0,1502.468580550043,3.05950216026949e-05,73.1610002,6.856905224672024,5.0
MAC000018-2012-07,78.16994158860001,2.9343999990000005,78.16994158859998,7.436292145137075,0.724783182927987,0.04812985261044176,1.2048192771084144e-05,0.030999999999999972,0.0,474.0,55.0,2.0569999,483.0,1500.337758489716,6.465340478398114e-06,71.90599979999999,5.232258473132531,4.0
MAC000018-2012-08,94.02675374260001,3.131659999,94.02675374260002,7.693141673501252,0.7262820613487116,0.052077643775100414,-5.0160678823425745e-19,0.023999999999999994,-0.0010000000000000009,407.0,55.0,1.332,417.0,1503.1248476547935,1.5694671290100278e-05,77.80399980000001,6.29362474850067,4.0
MAC000018-2012-09,94.22375600000001,3.0972000000000026,94.22375600000001,7.800889214180762,0.7064205991011663,0.042954484605087016,-8.835341365461772e-05,0.009000000000000008,0.0,292.0,53.0,1.175,326.0,1500.1890999770953,-1.264019108286124e-06,64.174,6.3068109772423036,5.0
MAC000018-2012-10,120.14171000000002,3.514629999999999,120.14170999999999,7.879714387035108,0.7093138437772869,0.04875502008032128,-8.165997322623815e-05,0.013000000000000012,0.0,290.0,50.0,1.729,330.0,1501.1606223325098,2.1775277383387632e-05,72.83999999999999,8.041613788487284,4.0
MAC000018-2012-11,304.34927191880007,4.8207349960000005,304.34927191880007,7.537235547550648,0.7884832200843819,0.09099129812583669,-0.0002242302543507371,0.026000000000000016,0.0,360.0,51.0,1.989,362.0,1521.8315063658265,-3.3831856161074106e-05,135.9409994,20.371437210093713,5.0
MAC000018-2012-12,167.56504361320003,3.7287650020000007,167.56504361320006,8.094539431435283,0.6893453046747784,0.05151338688085676,-0.00032730923694779116,0.008000000000000007,0.0,295.0,55.0,1.878,329.0,1506.082150120933,1.5942464079845185e-05,76.961,11.215866373038825,4.0
MAC000018-2013-01,198.46637934240005,4.2786099979999985,198.46637934240005,6.525174795326891,0.787835661530352,0.07399062918340027,4.8192771084337544e-05,0.02500000000000001,-0.0010000000000000009,404.0,52.0,2.0669999,399.0,1510.6837548300543,-6.35993400235176e-05,110.542,13.28422887164659,4.0
MAC000018-2013-02,129.6793637038,3.182599998999999,129.67936370380002,6.503210531818255,0.7212217322805606,0.053574297054886214,-0.0001740294511378852,0.015000000000000013,0.0,354.0,52.0,3.02,351.0,1507.1269706760695,-0.00012341832765289326,80.0399998,8.680010957416332,5.0
MAC000018-2013-03,95.44608297240002,3.039595000000001,95.44608297240003,6.898085567775883,0.7051703742080289,0.05018139223560911,-2.008032128513482e-06,0.016,-0.0010000000000000009,381.0,60.0,1.763,372.0,1504.6335594529303,-2.353706130910352e-05,74.971,6.388626704979921,4.0
MAC000018-2013-04,113.26134941760002,3.085665000999999,113.26134941760002,5.974691515149452,0.697304233563182,0.04577041512717536,-8.63453815261041e-05,0.007499999999999979,0.0,278.0,59.0,2.0880001,324.0,1503.453635446684,-5.6722869339393255e-05,68.38100019999999,7.581080951646587,5.0
MAC000018-2013-05,76.45570500000001,2.8661449999999995,76.45570500000001,7.310944660833352,0.6941196657943172,0.037651271753681395,0.00010642570281124496,0.008000000000000007,0.0,282.0,63.0,1.33,322.0,1498.9280859674896,-1.307734829289066e-05,56.251000000000005,5.117517068273093,4.0
MAC000018-2013-06,63.777766284400016,2.6996400010000006,63.77776628440001,7.876896792016431,0.6843351361611761,0.02937617148594378,-0.0002945113788487285,0.006499999999999978,0.0,328.0,59.0,1.4220001,360.0,1497.3246140979631,-2.017039009327284e-06,43.88800020000001,4.268926792797859,5.0
MAC000018-2013-07,72.07110351220001,2.988789997999999,72.07110351220003,7.941230157163267,0.7052913828554745,0.0351338686746988,7.09504685408302e-05,0.016000000000000014,0.0,355.0,49.0,1.4349999,365.0,1497.3266240648368,1.8493324662734333e-05,52.48999980000001,4.824036379665329,4.0
MAC000018-2013-08,90.59762321400001,3.1516250009999993,90.597623214,6.694307521500185,0.6942344247068906,0.03896854096385542,0.00011311914323962537,0.009999999999999995,0.0,302.0,54.0,1.4,319.0,1499.8657192653686,-3.317781356642926e-05,58.219000199999996,6.06409793935743,4.0
MAC000018-2013-09,94.44959711140004,3.0426900009999986,94.44959711140004,7.4806611044455185,0.6900099679908538,0.037961178045515395,-0.0003212851405622487,0.0050000000000000044,0.0,279.0,56.0,1.978,304.0,1500.2810597590517,-1.9497445320782118e-05,56.714,6.321927517496656,5.0
MAC000018-2013-10,88.78718223340002,3.087935001,88.78718223340002,6.842990870309702,0.7047849862187519,0.04263386894243642,-0.00030187416331994675,0.00799999999999998,0.0,285.0,54.0,1.1670001,307.0,1500.4501034679936,-2.731935386530302e-05,63.69500020000001,5.942917150829988,4.0
MAC000018-2013-11,113.12548747340001,3.235324998000001,113.1254874734,7.805775047088161,0.7104972161542833,0.049237617001338684,-0.00013319946452476593,0.008000000000000007,0.0,282.0,61.0,1.881,323.0,1502.5713046792848,-1.3730025814272673e-05,73.56099979999999,7.571987113346721,5.0
MAC000018-2013-12,72.1487142176,2.602290000999999,72.14871421760002,10.113371623397338,0.5964995610289063,0.018646586479250334,-4.016064257028274e-06,0.0020000000000000018,0.0,283.0,55.0,1.608,322.0,1496.9729128607926,0.00013002656450853046,27.8580002,4.829231205997323,4.0
MAC000018-2014-01,78.8046322926,2.605550001000002,78.80463229259999,5.2462158081107875,0.6004308103153281,0.023784471218206156,-1.7402945113788707e-05,0.0030000000000000027,0.0,294.0,56.0,1.559,324.0,1497.8896481695488,-0.00012318773044389048,35.534,5.274741117309238,4.0
MAC000018-2014-02,32.386966733400016,1.6741199990000006,32.38696673340001,8.434198362441201,0.503139570165262,0.013376171218206157,-6.827309236947779e-05,0.001999999999999988,0.0,255.0,52.0,1.3329999,283.0,1495.8620062505236,-1.582305836046065e-05,19.9839998,2.167802324859439,5.0
MAC000019-2011-12,42.19602699180002,1.5288899999999983,42.196026991800025,8.11981335198014,0.6483848554873409,0.06020214190093709,7.496653279785826e-05,0.026000000000000002,0.0,330.0,41.0,1.1059999,333.0,1506.8436785426945,5.364220498792698e-05,89.94200000000001,2.8243659298393586,5.0
MAC000019-2012-01,89.56156705200002,2.4425550000000005,89.56156705200003,7.773707937800209,0.7467322439926076,0.10084404283801875,3.681392235608946e-05,0.03799999999999999,-0.0020000000000000018,405.0,55.0,1.2970001,413.0,1521.828445954194,3.716398765164194e-06,150.661,5.994750137349399,4.0
MAC000019-2012-02,68.4046132186,2.0727050010000005,68.4046132186,5.19771113653242,0.7132647146291584,0.07925100414993308,-4.618473895582365e-05,0.034999999999999996,0.0,362.0,49.0,1.239,386.0,1513.0551667747704,-9.631938614616216e-05,118.40100020000001,4.578622036050871,5.0
MAC000019-2012-03,26.647441,1.3580199999999998,26.647440999999997,6.176557983935493,0.673944534963771,0.04578447121820616,1.4725568942436175e-05,0.03,0.0,341.0,52.0,1.043,389.0,1500.39573015112,-2.429752634202138e-05,68.402,1.7836305890227577,4.0
MAC000019-2012-04,46.55632125840001,1.8600100009999991,46.556321258400004,6.450002562685297,0.7195794289658692,0.06691298540829987,-2.6773761713519455e-05,0.03449999999999999,-0.0010000000000000009,406.0,46.0,1.2920001,416.0,1507.1013576836685,-4.265786701327516e-05,99.9680002,3.1162196290763062,5.0
MAC000019-2012-05,50.114948,2.0111150000000007,50.114948,7.389928478225697,0.7289683054460713,0.07856961178045516,3.1459170013386986e-05,0.040999999999999995,-0.0020000000000000018,455.0,49.0,1.178,457.0,1508.8530221089231,-1.3740616966821185e-06,117.38300000000001,3.354414190093708,4.0
MAC000019-2012-06,31.799069,1.5003250000000001,31.799069,7.155074287237781,0.6895034519028307,0.05871017402945113,-2.7443105756359126e-05,0.034,0.0,425.0,55.0,1.255,433.0,1503.470301849663,-1.254334311832853e-05,87.713,2.1284517402945116,5.0
MAC000019-2012-07,34.079946202800016,1.5898050010000007,34.079946202800016,8.051452863456804,0.7000462430508111,0.06091231606425704,1.6733601070950056e-05,0.037000000000000005,-0.0010000000000000009,452.0,54.0,1.035,457.0,1503.540888248232,2.0159686399632497e-05,91.00300020000002,2.281120897108435,4.0
MAC000019-2012-08,34.740531000000004,1.6408599999999995,34.740531000000004,6.4492109553535615,0.702039974913244,0.06310977242302544,-1.3386880856758064e-06,0.03799999999999999,-0.0020000000000000018,468.0,51.0,1.011,474.0,1504.0338852235304,-3.2597734848682386e-05,94.286,2.325336746987952,4.0
MAC000019-2012-09,39.572178,1.7482549999999994,39.572178,7.410482289097154,0.7132642667946276,0.06318674698795182,-3.279785809906373e-05,0.03099999999999999,0.0,460.0,49.0,0.864,466.0,1505.0449726686338,-3.997787871389628e-06,94.40100000000001,2.6487401606425705,5.0
